species	tetrahymena	bacteria_history	replicate	auc_log	gr	k_lin	OD_Min	OD_Max
HAMBI1896	no	anc	B	44.43911213321171	0.09134558420432584	0.38561906812080415	0.1	0.488
HAMBI1896	no	anc	C	44.59852879049778	0.09421847064079585	0.3836273053048274	0.101	0.486
HAMBI1896	no	anc	D	45.56224582046507	0.09374929402392884	0.389111335535278	0.101	0.4920000000000001
HAMBI1896	no	anc	E	48.90233345243787	0.08929734839159993	0.41123292453513727	0.101	0.514
HAMBI1896	no	anc	F	46.321575428335045	0.08288245316832164	0.37113751552239593	0.101	0.474
HAMBI1896	no	anc	G	47.34036858940842	0.09531916168146463	0.39970135818667296	0.1	0.501
HAMBI1896	no	anc	H	45.09014950487412	0.09438437832977783	0.3889854218898984	0.1	0.491
HAMBI1923	no	anc	A	23.709744237462147	0.02385058656315672	0.06279895142651433	0.101	0.165
HAMBI1923	no	anc	B	36.32031274164968	0.0327232099566482	0.1216246219640445	0.1	0.225
HAMBI1923	no	anc	C	26.32125701669082	0.03394481890901491	0.06509040700842181	0.102	0.171
HAMBI1923	no	anc	D	27.194075030686335	0.02811487252016862	0.06693829036710584	0.101	0.17
HAMBI1923	no	anc	E	73.19682277671039	0.0599392499755554	0.4011910746150064	0.102	0.504
HAMBI1923	no	anc	F	28.55944408873054	0.02647909388119958	0.07231295688600443	0.101	0.174
HAMBI1923	no	anc	G	53.91154726985656	0.05256014294832959	0.3142143468867922	0.1	0.418
HAMBI1923	no	anc	H	26.140413431640493	0.02632151679345172	0.06540965014526408	0.102	0.16899999999999998
HAMBI1972	no	anc	A	110.0544279776399	0.463724924304096	0.24092408988991112	0.087	0.33
HAMBI1972	no	anc	B	117.05855134217228	0.4229419284025499	0.2518075090003008	0.08900000000000001	0.345
HAMBI1972	no	anc	C	117.21374628522248	0.41387022285871605	0.25861927890713265	0.08900000000000001	0.35200000000000004
HAMBI1972	no	anc	D	119.19449108469418	0.3979270083921286	0.2750738984122126	0.08900000000000001	0.366
HAMBI1972	no	anc	E	117.94506932376856	0.3972289608196811	0.259348043133487	0.087	0.35100000000000003
HAMBI1972	no	anc	F	114.29256248721885	0.33260055126576865	0.2616460526826105	0.08800000000000001	0.35100000000000003
HAMBI1972	no	anc	G	120.4664272677718	0.436005037945394	0.29117647149925524	0.08800000000000001	0.381
HAMBI1972	no	anc	H	113.87613612920524	0.3890463582513388	0.25327756206803576	0.08900000000000001	0.345
HAMBI1977	no	anc	A	168.42486366574224	0.4505544800213176	0.6105393446121933	0.08800000000000001	0.7020000000000001
HAMBI1977	no	anc	B	164.56410012721733	0.38271906616790585	0.6176154744010803	0.091	0.7120000000000001
HAMBI1977	no	anc	C	171.3041957697955	0.463529864646121	0.6219336940645733	0.08900000000000001	0.715
HAMBI1977	no	anc	D	169.01117690020442	0.40962296544743704	0.601229692886337	0.091	0.696
HAMBI1977	no	anc	E	170.60420615818035	0.38689022999369954	0.609559503031374	0.091	0.705
HAMBI1977	no	anc	F	168.06590791288562	0.38666904828062193	0.6100435722824364	0.092	0.7070000000000001
HAMBI1977	no	anc	G	167.59376155107716	0.377562452789786	0.6047769834483119	0.093	0.701
HAMBI1977	no	anc	H	166.18390367242344	0.379577875900585	0.5993048811406425	0.094	0.6970000000000001
HAMBI1988	no	anc	A	1.5897843456350311	0.00141229365103772	8.0230240081194e-4	0.093	0.097
HAMBI1988	no	anc	B	1.2284984766579232	0.00339869688166851	0.00107305043729789	0.093	0.1
HAMBI1988	no	anc	C	-0.96714624133062	1.4451512317686e-4	0	0.08900000000000001	0.098
HAMBI1988	no	anc	D	-5.227474355136252	0.00351764868417456	8.5769259690111e-4	0.087	0.098
HAMBI1988	no	anc	E	1.0255135378511584	0.0010299897862358	0.00233054775431119	0.087	0.091
HAMBI1988	no	anc	F	-0.9746079283445772	3.0517194675516e-4	0	0.086	0.09
HAMBI1988	no	anc	G	-0.9194289096235808	1.435735308492e-4	6.265156286383577e-5	0.09	0.093
HAMBI1988	no	anc	H	-2.4059104338805666	0.00284580648373431	0	0.087	0.091
HAMBI2159	no	anc	A	155.0719903629695	0.121524645800741	0.7203901215450552	0.087	0.81
HAMBI2159	no	anc	B	153.5237574829716	0.1261542027024712	0.7165787142991842	0.08800000000000001	0.8079999999999999
HAMBI2159	no	anc	C	153.60985598081086	0.13162905308438622	0.7210828581901043	0.09	0.815
HAMBI2159	no	anc	D	154.74877561899217	0.13603438449976818	0.7162979232471038	0.08800000000000001	0.8079999999999999
HAMBI2159	no	anc	E	154.82844843868006	0.1423612240396341	0.7273520715611331	0.08900000000000001	0.82
HAMBI2159	no	anc	F	143.8031466980038	0.15836453965872457	0.7152789926850506	0.102	0.821
HAMBI2159	no	anc	G	151.8656896750329	0.14333746015972	0.7459448840586886	0.09	0.843
HAMBI2159	no	anc	H	154.79063204091378	0.12356166329891462	0.7465027897716615	0.09	0.8390000000000001
HAMBI2160	no	anc	A	82.01473708014488	0.110619999509761	0.18887829334453765	0.091	0.284
HAMBI2160	no	anc	B	81.65867370651391	0.1141864098055902	0.1870343548008846	0.09	0.282
HAMBI2160	no	anc	C	81.96513218610033	0.11241528280353968	0.18737029492043888	0.092	0.282
HAMBI2160	no	anc	D	80.58372055233993	0.11252546462647464	0.18565380226511943	0.094	0.282
HAMBI2160	no	anc	E	80.65290272646989	0.11253153767907308	0.18161031803908695	0.093	0.278
HAMBI2160	no	anc	F	82.69885654087011	0.11498747444741513	0.18890097566312647	0.093	0.285
HAMBI2160	no	anc	G	82.95657793853084	0.12250159526282955	0.19587987927310488	0.093	0.293
HAMBI2160	no	anc	H	88.42717006656125	0.1584384983471644	0.21318570983235124	0.092	0.306
HAMBI2164	no	anc	A	40.69897804205347	0.03688501146029413	0.12938533944349448	0.08800000000000001	0.221
HAMBI2164	no	anc	B	34.602199127265415	0.03121363589615224	0.10069153358049132	0.09	0.194
HAMBI2164	no	anc	C	30.419685956685708	0.03009465623367085	0.09161116011063523	0.091	0.187
HAMBI2164	no	anc	D	29.940321221685338	0.02792983257697452	0.09030195094776128	0.091	0.18600000000000003
HAMBI2164	no	anc	E	37.52838599831131	0.02707598468724119	0.1074623646905528	0.09	0.203
HAMBI2164	no	anc	F	34.055273326566166	0.02567525193503371	0.1034485311644854	0.091	0.199
HAMBI2164	no	anc	G	33.750085493817124	0.02601818071161906	0.10199097695283169	0.092	0.198
HAMBI2164	no	anc	H	30.81310964990592	0.0282971465997703	0.09576620089538236	0.092	0.193
HAMBI2494	no	anc	A	132.48848575840364	0.11999688951131528	0.5369993179155284	0.093	0.635
HAMBI2494	no	anc	B	134.4454453855841	0.1324025494989493	0.5368217956631476	0.091	0.63
HAMBI2494	no	anc	C	139.0733645557917	0.13350470870815898	0.557789056674041	0.09	0.6509999999999999
HAMBI2494	no	anc	D	139.20811655764527	0.12165576638382553	0.5501589904066594	0.08900000000000001	0.643
HAMBI2494	no	anc	E	137.32513114433078	0.11790781191360508	0.5482443955291115	0.091	0.643
HAMBI2494	no	anc	F	136.53851781512307	0.11664880157566948	0.5404643099571215	0.09	0.634
HAMBI2494	no	anc	G	135.30249477730908	0.11651691787289964	0.5434375221440415	0.092	0.639
HAMBI2494	no	anc	H	134.0842804196694	0.11495877043437314	0.537383208908456	0.093	0.633
HAMBI2443	no	anc	A	-0.0131485102106004	0.00877083070581422	4.277689920005e-4	0.09	0.094
HAMBI2443	no	anc	B	0.910239406040322	3.8325470105319e-4	9.552286512713e-4	0.091	0.095
HAMBI2443	no	anc	C	0.07600344903288737	1.724589541805388e-5	7.896739390694796e-6	0.091	0.096
HAMBI2443	no	anc	D	-4.252175410460405	5.8935313128404e-4	0	0.087	0.094
HAMBI2443	no	anc	E	-1.1142651320956425	3.6259279386878e-4	3.7735862046366e-4	0.08800000000000001	0.093
HAMBI2443	no	anc	F	0.8015746571052226	6.3406151950237e-4	2.8114836385996e-4	0.08900000000000001	0.094
HAMBI2443	no	anc	G	0.3174007520750671	0.00137325999623846	6.6781548722069e-4	0.08900000000000001	0.095
HAMBI2443	no	anc	H	-0.317718485127872	0.00136470589170965	3.8895285187982e-4	0.08900000000000001	0.094
HAMBI2659	no	anc	A	73.54562459477627	0.10710123932973271	0.14697855193954384	0.09	0.241
HAMBI2659	no	anc	B	72.27394189188425	0.15665711956273945	0.15283298965936326	0.091	0.247
HAMBI2659	no	anc	C	72.72953636855023	0.1374011004557544	0.14615858688996303	0.08900000000000001	0.238
HAMBI2659	no	anc	D	73.25068525928478	0.13290736977662973	0.14567242656065849	0.08900000000000001	0.237
HAMBI2659	no	anc	E	74.21999984189618	0.11044928689478338	0.15400653052559182	0.08900000000000001	0.245
HAMBI2659	no	anc	F	75.54963758302296	0.11366645457174412	0.1684445646946006	0.08900000000000001	0.259
HAMBI2659	no	anc	G	71.01336539249158	0.1520684834828617	0.16129804550356616	0.094	0.257
HAMBI2659	no	anc	H	71.91438355903905	0.09887710660009642	0.150052679002125	0.093	0.245
HAMBI2792	no	anc	A	-0.8885986665941296	4.3844719217766e-4	0	0.091	0.094
HAMBI2792	no	anc	B	-2.153123452464534	8.0515015958344e-4	0	0.091	0.095
HAMBI2792	no	anc	C	-1.4501450456222555	4.5108702285989e-4	0	0.091	0.096
HAMBI2792	no	anc	D	-1.8730865609917875	2.8727775587455e-4	0	0.092	0.096
HAMBI2792	no	anc	E	-1.1814647535202143	5.527961148968e-4	0	0.09	0.094
HAMBI2792	no	anc	F	-1.7489247544803908	3.1961512846902e-4	0	0.09	0.094
HAMBI2792	no	anc	G	-0.7936691361666964	6.171650684229561e-5	0	0.091	0.095
HAMBI2792	no	anc	H	-2.214757193067855	1.8138804286817e-4	0	0.08800000000000001	0.094
HAMBI3031	no	anc	A	1.1542847273366177	0.00160509566486727	0.0021476945813615	0.08800000000000001	0.093
HAMBI3031	no	anc	B	-1.3728167355726115	4.4274218820944e-4	0	0.08800000000000001	0.091
HAMBI3031	no	anc	C	-2.19878251621208	5.9230673518928e-4	0	0.08900000000000001	0.093
HAMBI3031	no	anc	D	-0.637306156865736	5.5693455450932e-4	0	0.08800000000000001	0.091
HAMBI3031	no	anc	E	-2.1509987351806132	3.0485784140961e-4	0	0.091	0.094
HAMBI3031	no	anc	F	-2.9559929348770275	3.6937691907122e-4	0	0.087	0.091
HAMBI3031	no	anc	G	-1.921214822657117	2.6215942794488e-4	0	0.08800000000000001	0.092
HAMBI3031	no	anc	H	-1.0015176971605253	0.01598699819048002	0.00201618043211128	0.08800000000000001	0.096
HAMBI3237	no	anc	A	18.131708572580788	0.0371858323388051	0.16099152022625057	0.087	0.255
HAMBI3237	no	anc	B	19.36628566019248	0.03506993289106273	0.1641051614574301	0.08800000000000001	0.257
HAMBI3237	no	anc	C	6.327353629987375	0.02546286180934367	0.06187060765867509	0.092	0.156
HAMBI3237	no	anc	D	4.223645268094056	0.02714944531831398	0.0682247480232483	0.092	0.16399999999999998
HAMBI3237	no	anc	E	4.437158493802805	0.02699321723251667	0.06679903933384335	0.093	0.163
HAMBI3237	no	anc	F	5.548585076560813	0.02760956329692014	0.0711979919460929	0.093	0.168
HAMBI3237	no	anc	G	4.889300336983105	0.02777245871168122	0.0780665150957695	0.092	0.17600000000000002
HAMBI3237	no	anc	H	6.73960518786445	0.0267222241508004	0.08056648883842683	0.095	0.179
HAMBI0006	no	evo	A	134.09088031998428	0.31688726661825434	0.39022949048170535	0.099	0.491
HAMBI0006	no	evo	B	123.95758811428416	0.2903505355683623	0.3951943328973246	0.099	0.499
HAMBI0006	no	evo	C	128.27561797915337	0.31440356120447943	0.4291309268663225	0.099	0.532
HAMBI0006	no	evo	D	123.66788413131232	0.3126029124101381	0.3964247643630957	0.1	0.501
HAMBI0006	no	evo	E	122.509258640533	0.30913040828580696	0.3944310067083222	0.101	0.505
HAMBI0006	no	evo	F	127.52670045680516	0.30576199191102443	0.43053182314261873	0.1	0.534
HAMBI0006	no	evo	G	125.00254882335317	0.3010088924004177	0.40515146340940766	0.101	0.516
HAMBI0006	no	evo	H	125.89816833715484	0.31299138890583333	0.4196432265788397	0.101	0.531
HAMBI0097	no	evo	A	21.790460908341224	0.04839465588801743	0.04175141989361376	0.101	0.145
HAMBI0097	no	evo	B	34.731221661323	0.04075321334638828	0.07830692135295138	0.104	0.183
HAMBI0097	no	evo	C	33.574771464089636	0.02526640809895813	0.06527948663762191	0.098	0.16399999999999998
HAMBI0097	no	evo	D	44.91011093492497	0.03985989337382979	0.09061589829972054	0.099	0.191
HAMBI0097	no	evo	E	25.22593281757992	0.01975278797525691	0.04752440950331498	0.099	0.14800000000000002
HAMBI0097	no	evo	F	26.237853246031943	0.06024568173045645	0.05408601809085608	0.098	0.154
HAMBI0097	no	evo	G	50.976360750918914	0.05510732516840296	0.10417495525864094	0.099	0.205
